id,lang,text,label
8182,hi,बजप क वट नह बजप क वट नह बजप क बहषकर कर मद वपस जओ प मन मद पगल परत ज न चहए भजप बजपफट दश बचओ बजप दश बचओ सपर सपरडर मद मद भरत क लए आपद मद इसतफ द पएम मद वकसन पजकरण कउइनरजसटरशन वकसन और एमएसप,NOT
8183,hi,2nore समसग लकसइड झल समझ क सवपनभम बगल जल चन वयरस पपट 1000 सस,NOT
8184,hi,पगल ओ पगल mad istaf d mad k system l dub मद न आपद बन द मद क वकसन जमल,NOT
8185,hi,जब बजप हर रह हत ह त य जरर करत ह मद क इसतफ द दन चहए इसतफ द मद पगल इसतफद बजप न भरत क बरबद कर दय बगल हस उपपचयत चनव 2021 गरवर सबह लटर बजप कसन वरध हस बगल ह 4सल यप बहल यग झठ ह मद मद न तबह मच द,NOT
8186,hi,चप रह य बत कगरस क पत नह चलन चहए कय सह ह,NOT
8187,hi,मनमहन सरकर क बदनम करन क सजश क परदफश हन चहए हम ड एमएमएस क लए नयय चहत ह पएम मद इसतफ द मद कवड इडय,NOT
8188,hi,मडम आप सथ ह मद इसतफ द पएम मद इसतफ द मद हटओ और दश बचओ,NOT
8189,hi,य चट कभ बड नह हई शयद बहत स लग इसक नम जनत ह भल ह बजप एक बरबद जहज ह,HOF
8190,hi,कगरस भजप आम आदम परट कमयनसट परट एक सथ बठ ह उनक अलगअलग समझ ह यह समझन आसन ह,NOT
8191,hi,धरण दवस स टएमस करयकरतओ क हश आ जएग जस चरख आदलन स आगर जल भग रह थ बगल जल रह थ,NOT
8192,hi,कपय करफय लगओ य वरध डरम और बगल हस बगल जलन क टकट छड,HOF
8193,hi,सभ सभगय अधकरगण जल मजसटरट दवर दए गए दश नरदश क पलन करत हए तमलनड कगरस क बद भजप करयकरतओ क हतय क मददनजर सबधत अधकर न भ आज हरदवर म वरध परदरशन कय बगल जल रह ह बगल हस,HOF
8194,hi,अलवद शरएबहर अललह आपक मफ फरमए फरज म ऊच दरज अत फरमए और लग क सबर अत फरमए शहबददन क इसफ द,HOF
8195,hi,मसक लगन बद कर टयलट कभ मत जओ म कई मसक नह पहन रह रज गसस करग ऐस दश ह हमर कवडसकड वव मद क वकसन जमल,NOT
8196,hi,हथरस म फरज खबर स डर चतरपथ और हथरस भभ क दरवज बद करक वह करन वल अभ तक मक पर नह पहच बगल हस बगल जल रह ह,NOT
8197,hi,अलवद शरएबहर अललह आपक मफ फरमए फरज म ऊच दरज अत फरमए और लग क सबर अत फरमए शहबददन क इसफ द,NOT
